date,open,high,low,close,volume
2025-03-27 00:00:00+05:30,1449.218854319582,1473.262064599223,1446.9432365602524,1467.2265625,1848444
2025-03-28 00:00:00+05:30,1459.4100348029904,1463.021480401064,1419.2885784155214,1426.9566650390625,1495932
2025-04-01 00:00:00+05:30,1423.3454014584745,1450.5052224202657,1413.8962911586354,1428.985107421875,1080262
2025-04-02 00:00:00+05:30,1425.7693774174415,1448.5262793470745,1413.3025770380957,1436.9993896484375,1054143
2025-04-03 00:00:00+05:30,1466.3360850367435,1507.1996153406972,1464.3572239233335,1479.8912353515625,3488899
2025-04-04 00:00:00+05:30,1479.8912676908885,1479.8912676908885,1375.358023714775,1400.2916259765625,2768438
2025-04-07 00:00:00+05:30,1321.8792329890116,1386.5384961652014,1320.889802425397,1370.064453125,1604721
2025-04-08 00:00:00+05:30,1380.0578094034336,1422.4053653944447,1368.0362038040096,1417.4088134765625,1324180
2025-04-09 00:00:00+05:30,1401.528329005195,1407.9596273733798,1381.2945232204045,1400.6378173828125,1701314
2025-04-11 00:00:00+05:30,1444.5686142681714,1472.7673851631323,1433.2396826943402,1447.58642578125,2311803
2025-04-15 00:00:00+05:30,1466.5338591751783,1470.1948245441258,1446.6463300047271,1466.13818359375,1720323
2025-04-16 00:00:00+05:30,1451.5934995996029,1483.1563575146047,1448.9220854931682,1480.5838623046875,1023697
2025-04-17 00:00:00+05:30,1482.166902154744,1505.913234365501,1470.2937360493656,1499.18505859375,1211601
2025-04-21 00:00:00+05:30,1508.8815261996372,1508.8815261996372,1489.0929160199698,1495.12841796875,570266
2025-04-22 00:00:00+05:30,1498.8883755469517,1518.479028115226,1486.8172502787286,1512.0477294921875,954974
2025-04-23 00:00:00+05:30,1516.7970709332246,1522.7336543811043,1499.9767511642326,1517.4896240234375,819016
2025-04-24 00:00:00+05:30,1517.4895667349674,1539.55391602865,1508.7826504748418,1535.29931640625,1590469
